limite_credito,sexo,escolaridade,estado_civil,idade,status_pag_set,status_pag_ago,status_pag_jul,status_pag_jun,status_pag_mai,status_pag_abr,fatura_set,fatura_ago,fatura_jul,fatura_jun,fatura_mai,fatura_abr,pagamento_set,pagamento_ago,pagamento_jul,pagamento_jun,pagamento_mai,pagamento_abr,inadimplente,media_fatura,media_pagamento,taxa_utilizacao,qtd_atrasos,faixa_etaria,perfil_risco,cluster_kmeans,cluster_hierarquico
150000.0,Feminino,Graduação,Solteiro,29,0,0,0,0,0,0,94409.0,92047.0,79088.0,81399.0,74009.0,65871.0,5000.0,5000.0,5000.0,6000.0,5000.0,4000.0,0,81137.17,5000.0,0.5409,0,26–35,Médio,0,2.0
200000.0,Feminino,Ensino Médio,Solteiro,51,0,0,0,0,0,0,196875.0,180428.0,131111.0,112995.0,107300.0,101918.0,7657.0,4814.0,3921.0,4000.0,4365.0,11000.0,0,138437.83,5959.5,0.6922,0,46–55,Médio,2,
50000.0,Masculino,Pós-graduação,Solteiro,57,0,0,0,0,0,0,50770.0,50709.0,49814.0,51199.0,20306.0,20306.0,1814.0,1816.0,2201.0,716.0,721.0,693.0,0,40517.33,1326.83,0.8103,0,Acima de 55,Alto,0,
210000.0,Masculino,Graduação,Casado,39,-1,-1,-1,-1,-1,-1,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,0,1443.0,1443.0,0.0069,0,36–45,Baixo,1,
360000.0,Masculino,Pós-graduação,Solteiro,27,-1,-1,-1,-1,0,0,759.0,5695.0,1390.0,8531.0,8531.0,-33.0,5702.0,1395.0,8531.0,0.0,0.0,0.0,0,4145.5,2604.67,0.0115,0,26–35,Baixo,1,
30000.0,Feminino,Graduação,Solteiro,34,1,2,2,2,2,2,23860.0,23192.0,30042.0,28276.0,30483.0,29848.0,0.0,7300.0,0.0,2666.0,0.0,1000.0,0,27616.83,1827.67,0.9206,6,26–35,Alto,3,
170000.0,Feminino,Graduação,Solteiro,35,0,0,0,-1,-1,-1,13500.0,7499.0,7301.0,10342.0,14295.0,20471.0,1315.0,1200.0,10342.0,14295.0,20471.0,6401.0,0,12234.67,9004.0,0.072,0,26–35,Baixo,1,
500000.0,Feminino,Graduação,Solteiro,32,0,0,0,0,0,0,44462.0,37890.0,28527.0,27030.0,27454.0,30486.0,7000.0,7000.0,8000.0,10000.0,12000.0,2876.0,0,32641.5,7812.67,0.0653,0,26–35,Baixo,1,
80000.0,Masculino,Graduação,Solteiro,31,0,0,0,0,0,0,45605.0,46669.0,47892.0,49098.0,50152.0,51812.0,1800.0,2000.0,2000.0,2000.0,2500.0,4000.0,0,48538.0,2383.33,0.6067,0,26–35,Médio,0,
70000.0,Masculino,Graduação,Solteiro,24,3,2,2,2,2,2,63000.0,64397.0,65253.0,63609.0,68397.0,69605.0,3000.0,2500.0,0.0,6000.0,2500.0,2700.0,1,65710.17,2783.33,0.9387,6,Até 25,Alto,3,
100000.0,Masculino,Ensino Médio,Solteiro,26,0,0,0,0,0,-1,30627.0,31894.0,33049.0,33112.0,0.0,715.0,2326.0,2000.0,1300.0,0.0,715.0,0.0,0,21566.17,1056.83,0.2157,0,26–35,Baixo,1,2.0
300000.0,Feminino,Graduação,Casado,26,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,466.0,316.0,316.0,316.0,316.0,466.0,316.0,0,341.0,341.0,0.0011,0,26–35,Baixo,1,2.0
200000.0,Feminino,Graduação,Casado,49,-1,-1,2,0,0,0,3024.0,11080.0,8736.0,26383.0,27959.0,20360.0,10000.0,0.0,20000.0,10000.0,5000.0,1520.0,0,16257.0,7753.33,0.0813,1,46–55,Médio,1,
190000.0,Masculino,Pós-graduação,Solteiro,30,-1,-1,-1,-1,-1,-1,25953.0,1590.0,478.0,10035.0,24345.0,1150.0,1698.0,478.0,10035.0,24345.0,1191.0,14512.0,0,10591.83,8709.83,0.0557,0,26–35,Baixo,1,2.0
30000.0,Feminino,Ensino Médio,Casado,43,0,0,0,0,0,0,23101.0,16480.0,15459.0,15366.0,15680.0,15000.0,1481.0,1400.0,307.0,314.0,300.0,1770.0,0,16847.67,928.67,0.5616,0,36–45,Médio,0,
230000.0,Feminino,Ensino Médio,Casado,58,1,-2,-1,-1,-1,0,0.0,0.0,3000.0,1800.0,29387.0,22980.0,0.0,3000.0,1800.0,29387.0,1200.0,2525.0,0,9527.83,6318.67,0.0414,1,Acima de 55,Médio,1,
80000.0,Masculino,Pós-graduação,Casado,46,0,0,0,0,0,0,39115.0,40176.0,39681.0,29213.0,25356.0,22723.0,2000.0,2490.0,1522.0,1100.0,960.0,988.0,0,32710.67,1510.0,0.4089,0,46–55,Baixo,0,
280000.0,Feminino,Pós-graduação,Solteiro,36,1,-2,-2,-1,-1,-2,124.0,0.0,0.0,428.0,0.0,0.0,0.0,0.0,428.0,0.0,0.0,0.0,0,92.0,71.33,0.0003,1,36–45,Médio,1,
140000.0,Feminino,Pós-graduação,Solteiro,29,1,2,0,0,0,0,144922.0,141289.0,137377.0,93261.0,95368.0,97063.0,17.0,5547.0,3242.0,3512.0,3333.0,4383.0,0,118213.33,3339.0,0.8444,2,26–35,Alto,0,0.0
30000.0,Feminino,Ensino Médio,Casado,35,2,2,2,2,2,2,27160.0,26444.0,28694.0,27936.0,29930.0,29302.0,0.0,3000.0,0.0,2600.0,0.0,1600.0,1,28244.33,1200.0,0.9415,6,26–35,Alto,3,
30000.0,Feminino,Graduação,Casado,36,2,2,2,2,2,2,16818.0,20213.0,19590.0,21261.0,20783.0,22081.0,4000.0,0.0,2000.0,0.0,1800.0,0.0,1,20124.33,1300.0,0.6708,6,36–45,Alto,3,
20000.0,Masculino,Graduação,Casado,51,0,0,0,0,0,0,18673.0,17572.0,18584.0,19097.0,19328.0,37576.0,1297.0,1309.0,822.0,682.0,0.0,1558.0,0,21805.0,944.67,1.0,0,46–55,Alto,0,
230000.0,Feminino,Graduação,Casado,30,-1,-1,-1,0,-1,-1,3686.0,5557.0,5816.0,1288.0,23196.0,15072.0,5619.0,5838.0,7.0,23312.0,15147.0,16518.0,0,9102.5,11073.5,0.0396,0,26–35,Baixo,1,
20000.0,Masculino,Graduação,Solteiro,23,0,0,2,0,0,-2,16831.0,20404.0,19621.0,14051.0,0.0,0.0,4183.0,0.0,281.0,0.0,0.0,0.0,1,11817.83,744.0,0.5909,1,Até 25,Médio,0,
360000.0,Feminino,Pós-graduação,Solteiro,27,0,0,0,0,0,2,21275.0,22517.0,23707.0,24145.0,24068.0,24350.0,1800.0,1800.0,1000.0,1649.0,1003.0,3.0,1,23343.67,1209.17,0.0648,1,26–35,Médio,1,
60000.0,Feminino,Pós-graduação,Solteiro,24,0,0,0,0,0,0,56119.0,57282.0,58533.0,59349.0,55302.0,56563.0,2664.0,2800.0,2400.0,2100.0,2181.0,2213.0,0,57191.33,2393.0,0.9532,0,Até 25,Alto,0,
20000.0,Feminino,Graduação,Solteiro,48,0,0,0,2,0,0,14218.0,15247.0,16986.0,16418.0,16615.0,16944.0,1562.0,2301.0,0.0,610.0,604.0,779.0,1,16071.33,976.0,0.8036,1,46–55,Alto,0,
500000.0,Masculino,Pós-graduação,Casado,44,-1,-1,-1,0,-1,-1,367.0,15272.0,12925.0,75667.0,67609.0,71946.0,16652.0,76146.0,67697.0,67609.0,71946.0,14000.0,0,40631.0,52341.67,0.0813,0,36–45,Baixo,2,
380000.0,Masculino,Graduação,Casado,39,-2,-2,-2,-1,-1,-2,0.0,4107.0,2517.0,710.0,0.0,0.0,4107.0,2517.0,716.0,0.0,0.0,1183.0,0,1222.33,1420.5,0.0032,0,36–45,Baixo,1,
160000.0,Masculino,Pós-graduação,Solteiro,27,1,-2,-2,-1,-1,-1,-1860.0,-2790.0,-4650.0,930.0,930.0,2010.0,0.0,0.0,5580.0,930.0,2010.0,0.0,0,-905.0,1420.0,0.0,1,26–35,Médio,1,
170000.0,Masculino,Pós-graduação,Solteiro,48,2,2,7,7,7,7,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2400.0,0.0,0.0141,6,46–55,Alto,3,
430000.0,Feminino,Pós-graduação,Solteiro,29,0,0,0,0,0,0,67336.0,53400.0,52214.0,32386.0,32848.0,28557.0,3261.0,3051.0,1199.0,2000.0,2000.0,140908.0,0,44456.83,25403.17,0.1034,0,26–35,Baixo,1,2.0
320000.0,Masculino,Pós-graduação,Casado,39,-1,-1,0,-1,-1,-1,8374.0,17634.0,38000.0,1140.0,997.0,1633.0,17634.0,21000.0,1140.0,997.0,1633.0,0.0,0,11296.33,7067.33,0.0353,0,36–45,Baixo,1,
180000.0,Masculino,Pós-graduação,Casado,31,-1,-1,0,0,-1,-1,1100.0,860.0,1480.0,380.0,740.0,1100.0,860.0,1000.0,0.0,740.0,1100.0,380.0,1,943.33,680.0,0.0052,0,26–35,Baixo,1,2.0
50000.0,Masculino,Graduação,Solteiro,42,-1,0,0,0,0,0,47612.0,97918.0,49376.0,19693.0,19677.0,19657.0,2113.0,1949.0,685.0,700.0,712.0,674.0,0,42322.17,1138.83,0.8464,0,36–45,Alto,0,
60000.0,Masculino,Graduação,Solteiro,29,2,2,2,2,2,2,47631.0,48574.0,49476.0,50360.0,50509.0,52522.0,2000.0,2000.0,2000.0,1100.0,3000.0,0.0,0,49845.33,1683.33,0.8308,6,26–35,Alto,3,
360000.0,Feminino,Ensino Médio,Solteiro,38,1,-1,-1,0,0,0,-507.0,751.0,15369.0,7845.0,6786.0,0.0,1502.0,15369.0,200.0,0.0,0.0,0.0,0,5040.67,2845.17,0.014,1,36–45,Médio,1,
80000.0,Feminino,Graduação,Solteiro,23,0,0,0,0,0,0,80998.0,63184.0,58346.0,56361.0,55933.0,56936.0,4500.0,1973.0,3000.0,5000.0,2100.0,3200.0,0,61959.67,3295.5,0.7745,0,Até 25,Médio,0,
50000.0,Masculino,Ensino Médio,Casado,41,-2,-2,-2,-2,-2,-2,26948.0,16272.0,1000.0,0.0,0.0,0.0,5017.0,1103.0,0.0,0.0,0.0,0.0,0,7370.0,1020.0,0.1474,0,36–45,Baixo,1,
200000.0,Feminino,Graduação,Solteiro,37,2,0,0,0,0,0,214261.0,210315.0,206563.0,202896.0,173111.0,170326.0,8000.0,9000.0,8000.0,7000.0,7200.0,10500.0,0,196245.33,8283.33,0.9812,1,36–45,Alto,2,0.0
460000.0,Feminino,Pós-graduação,Solteiro,36,-1,-1,-1,0,0,-1,58312.0,36388.0,52920.0,50106.0,50147.0,1341.0,36570.0,52937.0,1006.0,1019.0,1347.0,1965.0,0,41535.67,15807.33,0.0903,0,36–45,Baixo,1,
130000.0,Feminino,Graduação,Solteiro,23,0,0,0,0,0,0,78426.0,77613.0,62963.0,58470.0,59069.0,51599.0,3000.0,3000.0,3000.0,2500.0,2000.0,3000.0,0,64690.0,2750.0,0.4976,0,Até 25,Baixo,0,2.0
440000.0,Masculino,Graduação,Solteiro,29,0,0,0,0,0,0,430990.0,436979.0,329814.0,289341.0,287809.0,293176.0,18887.0,12076.0,10042.0,11005.0,11069.0,9006.0,0,344684.83,12014.17,0.7834,0,26–35,Médio,2,
280000.0,Masculino,Graduação,Solteiro,38,2,2,2,0,0,0,168581.0,170775.0,166749.0,168739.0,166757.0,161777.0,6000.0,5.0,5858.0,5741.0,5608.0,5712.0,1,167229.67,4820.67,0.5972,3,36–45,Alto,2,
20000.0,Masculino,Ensino Médio,Solteiro,39,0,-1,0,-1,-1,-1,6530.0,8389.0,10090.0,3450.0,13030.0,9507.0,8389.0,5000.0,3450.0,13030.0,9507.0,19794.0,0,8499.33,9861.67,0.425,0,36–45,Baixo,0,
60000.0,Feminino,Graduação,Solteiro,24,0,0,0,0,0,0,57925.0,58188.0,58411.0,58743.0,60042.0,57781.0,2100.0,3000.0,2500.0,2500.0,2300.0,5000.0,0,58515.0,2900.0,0.9752,0,Até 25,Alto,0,
210000.0,Feminino,Graduação,Solteiro,38,0,0,0,0,0,0,194358.0,185907.0,180618.0,184110.0,189134.0,194966.0,8000.0,10000.0,8000.0,8000.0,9000.0,8000.0,0,188182.17,8500.0,0.8961,0,36–45,Alto,2,
100000.0,Feminino,Ensino Médio,Solteiro,46,0,0,0,0,0,0,56009.0,58104.0,62126.0,68082.0,73858.0,77226.0,3000.0,5000.0,7000.0,6900.0,4600.0,4200.0,0,65900.83,5116.67,0.659,0,46–55,Médio,0,2.0
240000.0,Masculino,Pós-graduação,Casado,46,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,46–55,Baixo,1,
280000.0,Feminino,Ensino Médio,Solteiro,43,0,0,0,0,0,0,194868.0,178774.0,172045.0,175487.0,179270.0,183394.0,7000.0,7000.0,6200.0,6500.0,7000.0,7000.0,0,180639.67,6783.33,0.6451,0,36–45,Médio,2,
130000.0,Feminino,Pós-graduação,Solteiro,29,-1,3,2,2,2,2,78.0,78.0,78.0,78.0,78.0,-121.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.83,0.0,0.0003,5,26–35,Alto,3,
360000.0,Masculino,Pós-graduação,Solteiro,35,-2,-2,-2,-2,-2,-2,1533.0,-12.0,2493.0,-6.0,1299.0,-2.0,24.0,2505.0,0.0,1305.0,0.0,0.0,1,884.17,639.0,0.0025,0,26–35,Baixo,1,
210000.0,Feminino,Ensino Médio,Solteiro,36,0,0,0,0,0,0,203447.0,206683.0,99411.0,63322.0,73433.0,75381.0,6549.0,4500.0,2407.0,12700.0,3200.0,4000.0,0,120279.5,5559.33,0.5728,0,36–45,Médio,0,
20000.0,Masculino,Ensino Médio,Solteiro,23,2,2,2,2,3,2,15034.0,17676.0,17100.0,19111.0,18525.0,18080.0,3200.0,0.0,2600.0,0.0,0.0,1700.0,1,17587.67,1250.0,0.8794,6,Até 25,Alto,3,
20000.0,Feminino,Graduação,Solteiro,23,0,0,0,0,0,0,4731.0,6642.0,11508.0,16953.0,17310.0,18466.0,2000.0,5000.0,6000.0,626.0,1441.0,0.0,0,12601.67,2511.17,0.6301,0,Até 25,Médio,0,
50000.0,Masculino,Graduação,Casado,34,1,2,2,2,2,2,16501.0,15947.0,18134.0,17622.0,19249.0,14259.0,0.0,2500.0,0.0,2000.0,0.0,1000.0,1,16952.0,916.67,0.339,6,26–35,Alto,3,
100000.0,Feminino,Graduação,Casado,39,0,0,0,0,0,0,97040.0,65668.0,66046.0,66779.0,45833.0,46369.0,2617.0,2098.0,1916.0,1707.0,1732.0,1379.0,0,64622.5,1908.17,0.6462,0,36–45,Médio,0,
50000.0,Masculino,Ensino Médio,Solteiro,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,26–35,Baixo,1,
130000.0,Masculino,Graduação,Solteiro,27,1,2,2,2,2,2,123371.0,125905.0,126524.0,127534.0,130524.0,132416.0,6000.0,4300.0,4400.0,5000.0,4000.0,63.0,1,127712.33,3960.5,0.9824,6,26–35,Alto,3,1.0
270000.0,Feminino,Pós-graduação,Solteiro,31,0,0,-2,-1,-1,0,13759.0,0.0,0.0,2786.0,4686.0,3184.0,0.0,0.0,2786.0,4686.0,0.0,0.0,0,4069.17,1245.33,0.0151,0,26–35,Baixo,1,
50000.0,Feminino,Graduação,Solteiro,24,-1,-1,-1,-1,0,0,390.0,390.0,390.0,780.0,780.0,0.0,390.0,390.0,780.0,0.0,0.0,0.0,0,455.0,260.0,0.0091,0,Até 25,Baixo,1,
80000.0,Feminino,Graduação,Casado,35,0,0,0,0,0,0,9647.0,10390.0,10816.0,9746.0,9798.0,10401.0,1206.0,1131.0,322.0,490.0,1402.0,201.0,0,10133.0,792.0,0.1267,0,26–35,Baixo,1,
10000.0,Feminino,Pós-graduação,Solteiro,29,-1,-1,-1,-1,-1,-1,1727.0,1508.0,3096.0,3400.0,4522.0,-240.0,1508.0,3098.0,3400.0,4522.0,0.0,1000.0,0,2335.5,2254.67,0.2336,0,26–35,Baixo,0,
190000.0,Feminino,Graduação,Casado,34,-1,-1,-1,-2,-1,-1,500.0,300.0,0.0,0.0,418.0,964.0,300.0,0.0,0.0,418.0,964.0,670.0,0,363.67,392.0,0.0019,0,26–35,Baixo,1,
50000.0,Masculino,Pós-graduação,Solteiro,27,0,0,2,0,0,2,40688.0,43816.0,42816.0,43528.0,46258.0,47340.0,4100.0,0.0,1723.0,3600.0,2000.0,2780.0,0,44074.33,2367.17,0.8815,2,26–35,Alto,0,
100000.0,Feminino,Ensino Médio,Casado,46,2,2,2,2,2,0,42674.0,45983.0,46927.0,47759.0,46865.0,47930.0,4000.0,2000.0,1900.0,0.0,2000.0,4000.0,1,46356.33,2316.67,0.4636,5,46–55,Alto,3,
150000.0,Masculino,Graduação,Solteiro,49,0,0,0,0,0,0,151822.0,86002.0,75782.0,76333.0,77956.0,77553.0,2985.0,2700.0,5000.0,2823.0,2865.0,2679.0,1,90908.0,3175.33,0.6061,0,46–55,Médio,0,2.0
510000.0,Masculino,Ensino Médio,Solteiro,30,-2,-2,-2,-2,-2,-2,548.0,0.0,0.0,0.0,0.0,1769.0,0.0,0.0,0.0,0.0,1769.0,0.0,0,386.17,294.83,0.0008,0,26–35,Baixo,1,
110000.0,Feminino,Graduação,Solteiro,24,-1,-1,-1,-1,0,0,1362.0,1352.0,1867.0,36986.0,40053.0,41196.0,1352.0,1867.0,36986.0,5000.0,3000.0,23000.0,0,20469.33,11867.5,0.1861,0,Até 25,Baixo,1,
150000.0,Feminino,Pós-graduação,Casado,58,-1,-1,-1,-1,-1,-1,1657.0,2277.0,4049.0,1665.0,559.0,0.0,2277.0,4066.0,1665.0,559.0,0.0,663.0,0,1701.17,1538.33,0.0113,0,Acima de 55,Baixo,1,
50000.0,Feminino,Graduação,Casado,54,0,0,0,0,0,0,48403.0,48119.0,43590.0,18264.0,18659.0,18918.0,2020.0,3128.0,1000.0,656.0,645.0,630.0,0,32658.83,1346.5,0.6532,0,46–55,Médio,0,
50000.0,Feminino,Graduação,Solteiro,23,-1,0,0,0,0,0,25622.0,33564.0,25680.0,13577.0,1148.0,-6.0,10122.0,10028.0,5000.0,6.0,0.0,0.0,0,16597.5,4192.67,0.332,0,Até 25,Baixo,0,
360000.0,Feminino,Graduação,Casado,29,1,-1,2,-1,-1,-1,0.0,828.0,414.0,414.0,414.0,414.0,1244.0,2.0,416.0,416.0,416.0,600.0,0,414.0,515.67,0.0012,2,26–35,Médio,1,2.0
10000.0,Feminino,Pós-graduação,Solteiro,24,2,0,0,2,2,2,6524.0,7559.0,9564.0,9264.0,9862.0,10050.0,1300.0,2300.0,0.0,900.0,500.0,0.0,0,8803.83,833.33,0.8804,4,Até 25,Alto,3,
210000.0,Feminino,Pós-graduação,Solteiro,26,1,2,2,0,0,0,120098.0,121222.0,117783.0,120126.0,122643.0,125123.0,4500.0,0.0,4302.0,4455.0,4523.0,4516.0,0,121165.83,3716.0,0.577,3,26–35,Alto,3,
370000.0,Masculino,Graduação,Solteiro,28,0,0,0,0,0,0,261021.0,265512.0,269491.0,223905.0,226566.0,226817.0,10001.0,10000.0,10000.0,8207.0,7641.0,7521.0,0,245552.0,8895.0,0.6637,0,26–35,Médio,2,
360000.0,Feminino,Graduação,Casado,33,0,0,-2,-1,-1,-1,3177.0,0.0,0.0,1672.0,0.0,986.0,0.0,0.0,1672.0,0.0,986.0,780.0,0,972.5,573.0,0.0027,0,26–35,Baixo,1,
50000.0,Feminino,Graduação,Casado,31,0,0,2,0,0,2,44970.0,48101.0,46993.0,47940.0,50903.0,49794.0,3855.0,0.0,1694.0,3713.0,2000.0,1900.0,1,48116.83,2193.67,0.9623,2,26–35,Alto,0,3.0
360000.0,Masculino,Graduação,Solteiro,38,-2,-2,-2,-2,-1,0,0.0,0.0,0.0,0.0,3189.0,177585.0,0.0,0.0,0.0,3189.0,177000.0,5000.0,0,30129.0,30864.83,0.0837,0,36–45,Baixo,1,
170000.0,Feminino,Pós-graduação,Casado,35,0,0,-1,-1,-1,-1,86239.0,75600.0,2800.0,21881.0,0.0,6780.0,1512.0,2800.0,21881.0,0.0,6780.0,530.0,0,32216.67,5583.83,0.1895,0,26–35,Baixo,1,
70000.0,Masculino,Graduação,Solteiro,26,0,0,0,-1,0,0,67864.0,68284.0,67375.0,71270.0,71157.0,71008.0,3517.0,3700.0,71270.0,3000.0,3000.0,3000.0,1,69493.0,14581.17,0.9928,0,26–35,Alto,0,
360000.0,Feminino,Pós-graduação,Solteiro,34,-1,-1,-1,-1,-1,-1,8871.0,6378.0,26648.0,6707.0,3450.0,0.0,6411.0,26987.0,6740.0,3467.0,0.0,239400.0,0,8675.67,47167.5,0.0241,0,26–35,Baixo,2,
230000.0,Masculino,Outros,Casado,42,0,0,0,0,0,0,92230.0,90614.0,90385.0,59317.0,60404.0,61604.0,3292.0,2755.0,2270.0,2193.0,2205.0,2284.0,0,75759.0,2499.83,0.3294,0,36–45,Baixo,1,
50000.0,Masculino,Pós-graduação,Casado,38,0,0,-2,-2,-2,-2,12650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2108.33,0.0,0.0422,0,36–45,Baixo,1,
200000.0,Masculino,Pós-graduação,Casado,41,-1,-1,-1,-1,-1,-1,1378.0,-22.0,5440.0,-2.0,796.0,1390.0,0.0,5462.0,0.0,798.0,1394.0,3600.0,0,1496.67,1875.67,0.0075,0,36–45,Baixo,1,
140000.0,Masculino,Graduação,Solteiro,30,-1,-1,-1,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,1,326.0,326.0,0.0023,0,26–35,Baixo,1,
120000.0,Feminino,Graduação,Solteiro,33,0,0,0,0,0,0,120411.0,122717.0,118886.0,117170.0,117403.0,117388.0,6300.0,6100.0,4600.0,5000.0,4800.0,5000.0,0,118995.83,5300.0,0.9916,0,26–35,Alto,0,
280000.0,Feminino,Ensino Médio,Solteiro,46,-2,-2,-2,-2,-2,-2,1401.0,5201.0,3615.0,1963.0,2086.0,1297.0,5201.0,3615.0,1963.0,2086.0,1297.0,1154.0,0,2593.83,2552.67,0.0093,0,46–55,Baixo,1,
300000.0,Feminino,Pós-graduação,Solteiro,29,0,-1,-1,-1,0,-1,26857.0,9505.0,8933.0,14357.0,24549.0,3031.0,9511.0,8933.0,14357.0,15000.0,3031.0,20993.0,0,14538.67,11970.83,0.0485,0,26–35,Baixo,1,2.0
20000.0,Feminino,Graduação,Solteiro,22,0,0,2,2,2,2,15169.0,17793.0,17207.0,20409.0,20844.0,20349.0,2874.0,0.0,3490.0,900.0,0.0,361.0,0,18628.5,1270.83,0.9314,4,Até 25,Alto,3,
160000.0,Feminino,Graduação,Solteiro,25,2,2,2,2,2,0,158629.0,162097.0,163567.0,163617.0,156554.0,156557.0,7500.0,5600.0,5822.0,14.0,5700.0,5800.0,1,160170.17,5072.67,1.0,5,Até 25,Alto,3,
20000.0,Masculino,Pós-graduação,Solteiro,24,2,0,0,0,0,0,17781.0,19388.0,19933.0,17331.0,12822.0,19924.0,2000.0,1300.0,390.0,388.0,10000.0,400.0,1,17863.17,2413.0,0.8932,1,Até 25,Alto,0,
120000.0,Masculino,Graduação,Casado,41,0,0,0,0,0,0,44966.0,45726.0,40795.0,39938.0,40610.0,39397.0,1690.0,2562.0,1392.0,1442.0,1415.0,1422.0,0,41905.33,1653.83,0.3492,0,36–45,Baixo,0,
290000.0,Feminino,Graduação,Casado,37,-2,-2,-2,-2,-2,-2,1961.0,3144.0,500.0,0.0,0.0,0.0,3148.0,501.0,0.0,0.0,0.0,0.0,0,934.17,608.17,0.0032,0,36–45,Baixo,1,
60000.0,Masculino,Graduação,Casado,32,0,0,0,0,0,2,30781.0,25870.0,26964.0,27265.0,30329.0,24104.0,1505.0,1599.0,900.0,4500.0,0.0,1000.0,0,27552.17,1584.0,0.4592,1,26–35,Médio,0,
110000.0,Feminino,Pós-graduação,Solteiro,29,0,0,0,0,0,0,69718.0,67961.0,68306.0,69786.0,48728.0,18574.0,3000.0,2000.0,2049.0,2000.0,1000.0,1000.0,0,57178.83,1841.5,0.5198,0,26–35,Médio,0,
50000.0,Feminino,Ensino Médio,Casado,43,0,0,0,0,0,0,42874.0,43727.0,28742.0,8150.0,6771.0,6713.0,1862.0,1077.0,1000.0,1000.0,1000.0,1000.0,0,22829.5,1156.5,0.4566,0,36–45,Baixo,0,
630000.0,Masculino,Pós-graduação,Solteiro,32,-2,-2,-2,-2,-2,-2,2731.0,3817.0,4679.0,5679.0,6679.0,6850.0,1138.0,1000.0,1000.0,1000.0,171.0,73415.0,0,5072.5,12954.0,0.0081,0,26–35,Baixo,1,
30000.0,Masculino,Pós-graduação,Solteiro,28,0,0,0,0,2,0,23837.0,24948.0,25611.0,29245.0,28686.0,26549.0,1800.0,1400.0,4000.0,0.0,2631.0,500.0,0,26479.33,1721.83,0.8826,1,26–35,Alto,0,
50000.0,Masculino,Graduação,Solteiro,33,0,0,0,0,0,0,50094.0,50461.0,50994.0,30521.0,30242.0,30193.0,2479.0,2412.0,1162.0,1199.0,1223.0,1199.0,0,40417.5,1612.33,0.8084,0,26–35,Alto,0,
60000.0,Masculino,Graduação,Casado,42,0,0,0,0,0,0,49244.0,48310.0,41746.0,25488.0,26199.0,28200.0,2000.0,2000.0,1000.0,1501.0,3000.0,1500.0,0,36531.17,1833.5,0.6089,0,36–45,Médio,0,
150000.0,Masculino,Graduação,Solteiro,27,0,0,0,0,0,-1,12593.0,39494.0,33616.0,24519.0,10656.0,30168.0,38018.0,1203.0,41.0,2587.0,31382.0,11027.0,0,25174.33,14043.0,0.1678,0,26–35,Baixo,1,2.0
10000.0,Masculino,Ensino Médio,Solteiro,24,-1,-1,0,0,0,0,273.0,8327.0,9379.0,9566.0,9766.0,10042.0,8327.0,1200.0,342.0,354.0,438.0,200.0,0,7892.17,1810.17,0.7892,0,Até 25,Médio,0,
20000.0,Masculino,Graduação,Solteiro,27,0,0,0,0,0,0,18860.0,17904.0,15300.0,12776.0,3585.0,0.0,1360.0,1206.0,256.0,72.0,0.0,0.0,0,11404.17,482.33,0.5702,0,26–35,Médio,0,
80000.0,Masculino,Ensino Médio,Solteiro,32,0,0,0,0,0,0,71375.0,18353.0,94675.0,90470.0,85449.0,80309.0,1414.0,83402.0,4000.0,3058.0,2903.0,2626.0,0,73438.5,16233.83,0.918,0,26–35,Alto,0,
160000.0,Feminino,Graduação,Solteiro,52,0,0,0,0,0,0,38695.0,40757.0,42769.0,44448.0,46269.0,48036.0,3000.0,2700.0,2700.0,2700.0,2700.0,2700.0,0,43495.67,2750.0,0.2718,0,46–55,Baixo,1,
100000.0,Masculino,Graduação,Solteiro,43,0,0,0,0,0,0,103601.0,105282.0,83616.0,67825.0,66756.0,57075.0,5088.0,3098.0,5010.0,3038.0,4031.0,3000.0,0,80692.5,3877.5,0.8069,0,36–45,Alto,0,
90000.0,Feminino,Ensino Médio,Casado,34,0,0,2,0,0,0,49771.0,52930.0,48683.0,44102.0,35577.0,28500.0,4000.0,0.0,1312.0,1200.0,1070.0,2882.0,0,43260.5,1744.0,0.4807,1,26–35,Médio,0,
50000.0,Feminino,Ensino Médio,Solteiro,60,0,0,2,2,0,0,27943.0,31060.0,31293.0,29256.0,29870.0,30503.0,3577.0,1042.0,0.0,1080.0,1515.0,862.0,0,29987.5,1346.0,0.5998,2,Acima de 55,Médio,0,
